NAMESPACE,POD_NAME,SERVICEACCOUNT,SECURITY_CONTEXT_CONSTRAINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-7b48q,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-7p8m9,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-7tqxt,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-8rrkz,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-9wsbr,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-b6cb9,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-bch4k,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-bh4wd,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-bkshv,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-c9znt,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-cf4q8,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-d4s8j,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-dv9cf,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-jq5k4,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-jt5bk,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-k65x7,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-lgszq,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-mgk6r,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-q7b7k,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-rpgl2,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-s9dxc,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-sj9h9,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-sqxlc,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-stkdl,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-wdmms,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-wpmj5,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-wqvls,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-wv22v,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-image-registry,node-ca-x7dwv,node-ca,privileged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-25sfl,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-2vhhq,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-59cvz,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-62cgs,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-9rj5l,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-9w4l5,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-b9lrg,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-bhg95,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-c5w4g,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-dzrdj,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-gx299,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-hf49b,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-hnzs4,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-khd9z,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-kvd92,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-lmkmw,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-mpj77,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-p4f45,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-pw5s2,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-rmbln,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-rwl2m,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-t66sv,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-t8rp9,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-w57zr,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-wqhps,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-xhh84,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-xlk9d,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-xtdvd,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-canary,ingress-canary-zxl69,default,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hostnetwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress-operator,ingress-operator-c7485446-4n2vw,ingress-operator,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hostnetwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress,router-default-68c9c48ff8-skjcf,router,hostnetwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hostnetwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress,router-default-68c9c48ff8-tv6r8,router,hostnetwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-ingress,router-default-68c9c48ff8-x8qcc,router,hostnetwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-insights,insights-operator-65f74c569f-zcfps,operator,restricted-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver-operator,kube-apiserver-operator-7c45d4b9b9-lt4d9,kube-apiserver-operator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-106-sk730conoc4nm01.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-106-sk730conoc4nm02.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-106-sk730conoc4nm03.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-106-sk730conoc4nm04.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-106-sk730conoc4nm05.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-107-sk730conoc4nm01.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-107-sk730conoc4nm02.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-107-sk730conoc4nm03.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-107-sk730conoc4nm04.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-107-sk730conoc4nm05.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-108-sk730conoc4nm01.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-108-sk730conoc4nm02.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-108-sk730conoc4nm03.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-108-sk730conoc4nm04.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-108-sk730conoc4nm05.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-110-sk730conoc4nm01.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-110-sk730conoc4nm02.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-110-sk730conoc4nm03.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-110-sk730conoc4nm04.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,installer-110-sk730conoc4nm05.visa.com,installer-sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,kube-apiserver-guard-sk730conoc4nm01.visa.com,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,kube-apiserver-guard-sk730conoc4nm02.visa.com,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,kube-apiserver-guard-sk730conoc4nm03.visa.com,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,kube-apiserver-guard-sk730conoc4nm04.visa.com,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,kube-apiserver-guard-sk730conoc4nm05.visa.com,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,kube-apiserver-sk730conoc4nm01.visa.com,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,kube-apiserver-sk730conoc4nm02.visa.com,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openshift-kube-apiserver,kube-apiserver-sk730conoc4nm03.visa.com,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
